,thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
,3504,"Sundquist, Don",15066,100,1987,TN,7,0,0,1982,0,0,0,72,5184,0.356,0.482,0.6745,9,0,0,0,0,1,3,9,0,0,0,0,1,0,0,0,0,0,0,15,1,1,1,1,2,2,2,2,2,17,3,3,3,3,0.847733,0.250856
,3505,"Sunia, Foto",,100,1987,AS,1,,0,,0,0,0,,,,,,1,0,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015502,
,3506,"Sweeney, David",15119,100,1987,TX,14,0,0,1984,0,0,0,52,2704,0.37,0.496,0.6885,27,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,7,1,1,1,0,0.349941,0.117743
,3507,"Swift, Al",14666,100,1987,WA,2,1,1,1978,0,0,0,72,5184,-0.443,0.317,0.1245,8,0,0,1,0,0,5,25,0,0,0,0,0,0,1,1,1,1,0,16,7,3,0,0,1,1,1,1,1,18,9,5,2,1,1.483559,1.692934
,3508,"Swindall, Patrick",15120,100,1987,GA,4,0,0,1984,0,0,0,53,2809,0.501,0.627,0.8195,10,0,0,0,0,0,2,4,0,0,0,0,1,0,1,1,1,1,0,5,1,0,0,0,1,1,1,1,0,7,3,2,2,0,0.697258,0.151555
,3509,"Synar, Mike",14667,100,1987,OK,2,1,1,1978,0,0,0,73,5329,-0.327,0.201,0.0085,6,0,0,1,0,0,5,25,0,0,0,0,1,1,3,3,2,1,0,6,4,1,0,0,0,0,0,0,0,9,7,3,1,0,1.35495,0.799225
,3510,"Tallon, Robert",15068,100,1987,SC,6,1,1,1982,0,0,0,76,5776,-0.104,0.022,0.2145,6,0,0,0,0,0,3,9,1,0.281,0,0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0.096111,0.195289
,3511,"Tauke, Thomas",14668,100,1987,IA,2,0,0,1978,0,0,0,61,3721,0.258,0.384,0.5765,6,0,0,0,0,0,5,25,1,0.266,0,0,0,0,1,1,1,1,0,17,1,0,0,0,0,0,0,0,0,18,2,1,1,0,0.831893,0.389178
,3512,"Tauzin, W.",14679,100,1987,LA,3,1,1,1980,0,0,0,,,0.041,0.167,0.3595,8,0,0,1,0,0,4,16,1,0.15,0,0,1,1,4,3,2,1,1,8,3,3,2,1,1,0,0,0,0,13,6,5,3,2,2.320134,0.940577
,3513,"Taylor, G.",14057,100,1987,MO,7,0,0,1972,0,0,0,67,4489,0.311,0.437,0.6295,9,0,0,0,1,0,8,64,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.046505,0.218239
,3514,"Thomas, Lindsay",15069,100,1987,GA,1,1,1,1982,0,0,0,100,10000,-0.123,0.003,0.1955,10,0,0,0,1,0,3,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.018602,0.161715
,3515,"Thomas, William",14669,100,1987,CA,20,0,0,1978,0,0,0,73,5329,0.362,0.488,0.6805,45,0,0,0,1,1,5,25,1,0.526,0,0,0,0,0,0,0,0,0,11,2,1,1,0,1,0,0,0,0,12,2,1,1,0,0.469551,0.209958
,3516,"Torres, Estaban",15070,100,1987,CA,34,1,1,1982,0,0,1,60,3600,-0.488,0.362,0.1695,45,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.101008,0.264089
,3517,"Torricelli, Robert",15071,100,1987,NJ,9,1,1,1982,0,0,0,69,4761,-0.291,0.165,0.0275,14,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,0,0,0,0,17,3,0,0,0,0.414638,0.8486
,3518,"Towns, Edolphus",15072,100,1987,NY,11,1,1,1982,0,1,0,89,7921,-0.592,0.466,0.2735,34,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,1,0,7,0,1,1,0,0.133496,0.015369
,3519,"Traficant, James",15121,100,1987,OH,17,1,1,1984,0,0,0,72,5184,-0.263,0.137,0.0555,21,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,3,1,2,2,1,39,3,2,2,1,0.800756,0.525365
,3520,"Traxler, Bob",14075,100,1987,MI,8,1,1,1974,0,0,0,73,5329,-0.371,0.245,0.0525,18,0,0,0,1,0,7,49,1,0.463,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0.186515,0.269105
,3521,"Udall, Morris",10566,100,1987,AZ,2,1,1,1961,0,0,0,73,5329,-0.382,0.256,0.0635,5,0,1,1,0,0,14,196,0,0,0,0,0,0,16,12,11,8,5,34,20,11,8,6,0,0,0,0,0,50,32,22,16,11,11.75483,9.09368
,3522,"Upton, Fred",15446,100,1987,MI,4,0,0,1986,0,0,0,62,3844,0.318,0.444,0.6365,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.108512,
,3523,"Valentine, Tim",15073,100,1987,NC,2,1,1,1982,0,0,0,75,5625,-0.075,0.051,0.2435,11,0,0,0,0,0,3,9,1,0.19,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031003,0.117743
,3524,"Vander Jagt, Guy",10794,100,1987,MI,9,0,0,1966,0,0,0,64,4096,0.267,0.393,0.5855,18,0,0,0,1,0,11,121,1,0.463,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0.26973,0.395326
,3525,"Vento, Bruce",14458,100,1987,MN,4,1,1,1976,0,0,0,73,5329,-0.487,0.361,0.1685,8,0,0,1,0,0,6,36,1,0.211,0,0,0,0,4,4,4,4,2,16,5,6,5,4,1,1,1,1,1,21,10,11,10,7,5.232674,1.616597
,3526,"Visclosky, Peter",15124,100,1987,IN,1,1,1,1984,0,0,0,73,5329,-0.38,0.254,0.0615,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031003,0.558745
,3527,"Volkmer, Harold",14459,100,1987,MO,9,1,1,1976,0,0,0,57,3249,-0.199,0.073,0.1195,9,0,0,1,0,0,6,36,1,0.266,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,9,2,1,1,0,0.435447,0.276384
,3528,"Vucanovich, Barbara",15075,100,1987,NV,2,0,0,1982,1,0,0,58,3364,0.444,0.57,0.7625,2,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,16,4,2,1,0,2,0,0,0,0,18,4,2,1,0,0.742515,1.906239
,3529,"Walgren, Doug",14460,100,1987,PA,18,1,1,1976,0,0,0,63,3969,-0.278,0.152,0.0405,23,0,0,1,0,0,6,36,0,0,0,0,0,0,6,6,6,6,4,17,6,2,1,0,0,0,0,0,0,23,12,8,7,4,5.492597,0.399337
,3530,"Walker, Robert",14461,100,1987,PA,16,0,0,1976,0,0,0,75,5625,0.563,0.689,0.8815,23,0,0,0,0,0,6,36,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0.241018,0.122953
,3531,"Watkins, Wes",14462,100,1987,OK,3,1,1,1976,0,0,0,78,6084,-0.156,0.03,0.1625,6,0,0,0,1,0,6,36,1,0.249,0,0,1,1,0,0,0,0,0,12,3,1,1,1,1,0,0,0,0,13,3,1,1,1,0.733132,0.686908
,3532,"Waxman, Henry",14280,100,1987,CA,24,1,1,1974,0,0,0,88,7744,-0.509,0.383,0.1905,45,0,0,1,0,0,7,49,1,0.526,0,0,0,0,24,21,17,13,2,24,10,1,1,0,0,0,0,0,0,48,31,18,14,2,10.43837,12.4274
,3533,"Weber, Vin",14868,100,1987,MN,2,0,0,1980,0,0,0,52,2704,0.357,0.483,0.6755,8,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015502,0.122953
,3534,"Weiss, Ted",14463,100,1987,NY,17,1,1,1976,0,0,0,85,7225,-0.614,0.488,0.2955,34,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0.26663,1.354568
,3535,"Weldon, Curt",15447,100,1987,PA,7,0,0,1986,0,0,0,61,3721,0.185,0.311,0.5035,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062007,
,3536,"Wheat, Alan",15076,100,1987,MO,5,1,1,1982,0,1,0,71,5041,-0.52,0.394,0.2015,9,0,0,1,1,0,3,9,1,0.266,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031003,0.018443
,3537,"Whittaker, Bob",14670,100,1987,KS,5,0,0,1978,0,0,0,71,5041,0.342,0.468,0.6605,5,0,0,0,0,0,5,25,1,0.169,0,0,0,0,2,1,1,1,1,10,3,0,0,0,1,0,0,0,0,13,4,1,1,1,1.253644,0.117743
,3538,"Whitten, Jamie",10075,100,1987,MS,1,1,1,1941,0,0,0,66,4356,-0.27,0.144,0.0485,5,0,1,1,1,0,24,576,1,0.185,0,0,1,1,4,4,4,3,3,9,1,2,0,0,0,0,0,0,0,13,5,6,3,3,3.370464,5.012764
,3539,"Williams, Pat",14672,100,1987,MT,1,1,1,1978,0,0,0,62,3844,-0.311,0.185,0.0075,2,0,0,1,0,1,5,25,1,0.114,0,0,0,0,6,6,5,4,2,19,4,2,2,2,1,0,0,0,0,26,10,7,6,4,4.553115,6.909595
,3540,"Wilson, Charles",14062,100,1987,TX,2,1,1,1972,0,0,0,57,3249,-0.174,0.048,0.1445,27,0,0,0,1,0,8,64,1,0.191,0,0,1,1,0,0,0,0,0,9,3,2,2,0,3,2,2,2,1,12,5,4,4,1,0.821464,0.687504
,3541,"Wise, Robert",15077,100,1987,WV,3,1,1,1982,0,0,0,65,4225,-0.331,0.205,0.0125,4,0,0,0,0,0,3,9,1,0.15,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0.194019,0.233611
,3542,"Wolf, Frank",14869,100,1987,VA,10,0,0,1980,0,0,0,60,3600,0.264,0.39,0.5825,10,0,0,0,1,0,4,16,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0.202017,0.209958
,3543,"Wolpe, Howard",14673,100,1987,MI,3,1,1,1978,0,0,0,60,3600,-0.405,0.279,0.0865,18,0,0,1,0,1,5,25,1,0.463,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,9,2,1,1,0,0.435447,0.064551
,3544,"Wortley, George",14870,100,1987,NY,27,0,0,1980,0,0,0,50,2500,0.196,0.322,0.5145,34,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,1,1,0,6,1,1,1,0,0.116493,0.17922
,3545,"Wright, James",10391,100,1987,TX,12,1,1,1954,0,0,0,69,4761,,,,27,1,0,0,0,0,17,289,1,0.191,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778964
,3546,"Wyden, Ron",14871,100,1987,OR,3,1,1,1980,0,0,0,86,7396,-0.326,0.2,0.0075,5,0,0,1,0,0,4,16,0,0,0,0,0,0,6,6,3,2,0,32,5,1,0,0,0,0,0,0,0,38,11,4,2,0,2.606379,2.343601
,3547,"Wylie, Chalmers",11058,100,1987,OH,15,0,0,1966,0,0,0,64,4096,0.2,0.326,0.5185,21,0,0,0,0,0,11,121,1,0.355,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0.080609,0.826764
,3548,"Yates, Sidney",10421,100,1987,IL,9,1,1,1964,0,0,0,72,5184,-0.569,0.443,0.2505,22,0,0,1,1,0,12,144,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1.817528,1.769735
,3549,"Yatron, Gus",12035,100,1987,PA,6,1,1,1968,0,0,0,69,4761,-0.153,0.027,0.1655,23,0,0,1,0,0,10,100,1,0.345,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,7,2,1,1,0,0.404444,1.253434
,3550,"Young, C.W.",13047,100,1987,FL,8,0,0,1970,0,0,0,100,10000,0.336,0.462,0.6545,19,0,0,0,1,0,9,81,1,0.224,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015502,0.212095
,3551,"Young, Don",14066,100,1987,AK,1,0,0,1973,0,0,0,56,3136,0.259,0.385,0.5775,1,0,0,0,0,0,8,64,1,0.32,0,0,0,0,3,3,2,1,1,25,4,3,3,1,0,0,0,0,0,28,7,5,4,2,2.707639,3.561898
,3552,"de Lugo, Ron",,100,1987,VI,1,,0,1980,0,0,1,,,,,,1,0,0,1,0,0,4,16,1,,0,0,0,0,0,0,0,0,0,4,4,2,1,1,0,0,0,0,0,4,4,2,1,1,0.74387,0.082994
,3553,"de la Garza, E.",10716,100,1987,TX,15,1,1,1964,0,0,1,100,10000,-0.244,0.118,0.0745,27,0,1,0,0,0,12,144,1,0.191,0,0,1,1,5,4,5,4,3,17,7,7,7,6,1,0,0,0,0,23,11,12,11,9,6.53269,5.728364
,3554,"Ackerman, Gary",15000,101,1989,NY,7,1,1,1983,0,0,0,100,10000,-0.471,0.3395,0.149,34,0,0,1,0,0,4,16,1,0.407,0,0,0,0,2,1,2,1,1,14,4,2,2,2,1,0,0,0,0,17,5,4,3,3,2.419835,2.427089
,3555,"Akaka, Daniel",14400,101,1989,HI,2,1,1,1976,0,0,0,89,7921,-0.465,0.3335,0.143,2,0,0,0,1,0,7,49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0.088919,0.543517
,3556,"Alexander, Bill",12000,101,1989,AR,1,1,1,1968,0,0,0,100,10000,-0.463,0.3315,0.141,4,0,0,0,1,0,11,121,0,0,0,0,1,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,11,2,0,0,0,0.274368,0.372536
,3557,"Anderson, Glenn",12001,101,1989,CA,32,1,1,1968,0,0,0,67,4489,-0.221,0.0895,0.101,45,0,1,1,0,0,11,121,1,0.526,0,0,0,0,3,3,3,2,0,15,9,5,2,1,0,0,0,0,0,18,12,8,4,1,2.993599,4.356234
,3558,"Andrews, Michael",15001,101,1989,TX,25,1,1,1982,0,0,0,71,5041,-0.141,0.0095,0.181,27,0,0,0,1,0,4,16,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.172102,0.668878
,3559,"Annunzio, Frank",10703,101,1989,IL,11,1,1,1964,0,0,0,65,4225,-0.319,0.1875,0.003,22,0,1,1,0,0,13,169,0,0,0,0,0,0,3,1,2,2,0,6,1,1,1,0,3,1,0,0,0,12,3,3,3,0,1.336949,1.556637
,3560,"Anthony, Beryl",14601,101,1989,AR,4,1,1,1978,0,0,0,69,4761,-0.273,0.1415,0.049,4,0,0,0,1,0,6,36,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0.160629,0.264007
,3561,"Applegate, Douglas",14402,101,1989,OH,18,1,1,1976,0,0,0,78,6084,-0.116,0.0155,0.206,21,0,0,1,0,0,7,49,1,0.355,0,0,0,0,4,4,3,3,0,15,4,2,1,1,0,0,0,0,0,19,8,5,4,1,2.689355,1.982417
,3562,"Archer, Bill",13002,101,1989,TX,7,0,0,1970,0,0,0,79,6241,0.509,0.6405,0.831,27,0,0,0,1,0,10,100,1,0.191,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0.31552,0.349036
,3563,"Armey, Richard",15125,101,1989,TX,26,0,0,1984,0,0,0,69,4761,0.684,0.8155,1.006,27,0,0,0,0,1,3,9,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,0,1,1,1,1,0,14,1,1,1,0,0.254102,1.182023
,3564,"Aspin, Les",13003,101,1989,WI,1,1,1,1970,0,0,0,76,5776,-0.271,0.1395,0.051,9,0,1,1,0,0,10,100,0,0,0,0,0,0,2,2,2,2,2,4,1,1,1,0,0,0,0,0,0,6,3,3,3,2,2.233203,2.510316
,3565,"Atkins, Chester",15084,101,1989,MA,5,1,1,1984,0,0,0,84,7056,-0.429,0.2975,0.107,11,0,0,0,1,0,3,9,1,0.386,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,1,1,0,7,2,1,1,0,0.197671,0.559019
,3566,"AuCoin, Les",14201,101,1989,OR,1,1,1,1974,0,0,0,70,4900,-0.3,0.1685,0.022,5,0,0,0,1,0,8,64,1,0.233,0,0,0,0,1,0,1,0,0,8,1,0,0,0,1,0,0,0,0,10,1,1,0,0,0.380566,0.81983
,3567,"Baker, Richard",15401,101,1989,LA,6,0,0,1986,0,0,0,,,0.419,0.5505,0.741,8,0,0,0,0,0,2,4,1,0.15,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.043026,0.062007
,3568,"Ballenger, Cass",15402,101,1989,NC,10,0,0,1986,0,0,0,61,3721,0.454,0.5855,0.776,11,0,0,0,0,0,2,4,1,0.19,0,0,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,5,1,1,1,0,0.323947,0
,3569,"Barnard, Doug",14404,101,1989,GA,10,1,1,1976,0,0,0,64,4096,0.007,0.1385,0.329,10,0,0,1,0,0,7,49,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.129077,0.537853
,3570,"Bartlett, Steve",15002,101,1989,TX,3,0,0,1982,0,0,0,82,6724,0.456,0.5875,0.778,27,0,0,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.129077,0.217519
,3571,"Barton, Joe",15085,101,1989,TX,6,0,0,1984,0,0,0,68,4624,0.557,0.6885,0.879,27,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,6,0,1,1,1,0.494305,1.048527
,3572,"Bateman, Herbert",15003,101,1989,VA,1,0,0,1982,0,0,0,73,5329,0.244,0.3755,0.566,10,0,0,0,0,0,4,16,1,0.164,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,4,2,2,2,1,0.391443,0.101008
,3573,"Bates, Jim",15004,101,1989,CA,44,1,1,1982,0,0,0,60,3600,-0.302,0.1705,0.02,45,0,0,1,0,0,4,16,0,0,0,0,0,0,1,1,1,1,1,20,3,0,0,0,1,1,1,1,0,22,5,2,2,1,1.476864,0.941394
,3574,"Beilenson, Anthony",14405,101,1989,CA,23,1,1,1976,0,0,0,64,4096,-0.445,0.3135,0.123,45,0,0,0,1,1,7,49,1,0.526,0,0,0,0,2,2,2,2,1,8,0,0,0,0,0,0,0,0,0,10,2,2,2,1,1.609693,0.661374
,3575,"Bennett, Charles",633,101,1989,FL,3,1,1,1948,0,0,0,100,10000,-0.086,0.0455,0.236,19,0,0,1,0,0,21,441,1,0.224,0,0,1,1,1,1,1,0,0,53,11,3,3,2,1,0,0,0,0,55,12,4,3,2,2.736039,2.064544
,3576,"Bentley, Helen",15086,101,1989,MD,2,0,0,1984,1,0,0,71,5041,0.274,0.4055,0.596,8,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,0,0,0,21,1,1,0,0,0.435997,0.282131
,3577,"Bereuter, Doug",14605,101,1989,NE,1,0,0,1978,0,0,0,67,4489,0.219,0.3505,0.541,3,0,0,0,0,0,6,36,1,0.216,0,0,0,0,0,0,0,0,0,16,2,0,0,0,2,0,0,0,0,18,2,0,0,0,0.351814,0.77342
,3578,"Berman, Howard",15005,101,1989,CA,26,1,1,1982,0,0,0,70,4900,-0.452,0.3205,0.13,45,0,0,0,0,1,4,16,1,0.526,0,0,0,0,3,3,2,1,1,13,5,1,1,0,1,0,0,0,0,17,8,3,2,1,2.103124,1.010982
,3579,"Bevill, Tom",11000,101,1989,AL,4,1,1,1966,0,0,0,96,9216,-0.203,0.0715,0.119,7,0,0,1,1,0,12,144,1,0.085,0,0,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,4,3,3,3,3,2.418839,2.315887
,3580,"Bilbray, James",15403,101,1989,NV,1,1,1,1986,0,0,0,64,4096,-0.183,0.0515,0.139,2,0,0,0,0,0,2,4,1,0.13,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,0,0,5,2,1,1,1,0.585097,0.443429
,3581,"Bilirakis, Michael",15006,101,1989,FL,9,0,0,1982,0,0,0,100,10000,0.367,0.4985,0.689,19,0,0,0,0,0,4,16,0,0,0,0,1,0,1,1,0,0,0,17,1,0,0,0,0,0,0,0,0,18,2,0,0,0,0.447407,0.20952
,3582,"Blaz, Ben",,101,1989,GU,1,,0,1984,0,0,0,,,,,,1,0,0,0,0,0,3,9,0,,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0.217001,
,3583,"Bliley, Tom",14802,101,1989,VA,3,0,0,1980,0,0,0,100,10000,0.37,0.5015,0.692,10,0,0,0,0,0,5,25,0,0,0,0,1,0,0,0,0,0,0,8,1,2,2,2,1,0,0,0,0,9,1,2,2,2,0.992414,0.528015
,3584,"Boehlert, Sherwood",15007,101,1989,NY,25,0,0,1982,0,0,0,100,10000,0.051,0.1825,0.373,34,0,0,0,0,0,4,16,0,0,0,0,0,0,1,1,1,1,1,9,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1.090875,0.302722
,3585,"Boggs, Corinne",14067,101,1989,LA,2,1,1,1973,1,0,0,,,-0.372,0.2405,0.05,8,0,0,0,1,0,9,81,0,0,0,0,1,1,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,5,1,1,1,1,0.538267,0.932017
,3586,"Bonior, David",14407,101,1989,MI,12,1,1,1976,0,0,0,54,2916,-0.564,0.4325,0.242,18,0,0,0,1,0,7,49,1,0.463,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0.11854,0.021702
,3587,"Borski, Robert",15008,101,1989,PA,3,1,1,1982,0,0,0,63,3969,-0.416,0.2845,0.094,23,0,0,0,0,0,4,16,1,0.345,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.10133,0.101008
,3588,"Bosco, Douglas",15009,101,1989,CA,1,1,1,1982,0,0,0,63,3969,-0.286,0.1545,0.036,45,0,0,1,0,0,4,16,1,0.526,0,0,0,0,0,0,0,0,0,10,6,5,3,1,3,1,1,1,1,13,7,6,4,2,1.567255,0.545929
,3589,"Boucher, Rick",15010,101,1989,VA,9,1,1,1982,0,0,0,63,3969,-0.292,0.1605,0.03,10,0,0,0,0,0,4,16,1,0.164,0,0,1,1,2,2,0,0,0,9,6,0,0,0,1,1,1,0,0,12,9,1,0,0,0.801612,1.675168
,3590,"Boxer, Barbara",15011,101,1989,CA,6,1,1,1982,1,0,0,73,5329,-0.462,0.3305,0.14,45,0,0,1,0,1,4,16,0,0,0,0,0,0,2,1,1,0,0,30,1,0,0,0,2,0,0,0,0,34,2,1,0,0,0.844247,0.409407
,3591,"Brennan, Joseph",15404,101,1989,ME,1,1,1,1986,0,0,0,63,3969,-0.322,0.1905,3.1E-09,2,0,0,0,0,0,2,4,1,0.18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.186444,0.222399
,3592,"Brooks, Jack",1077,101,1989,TX,9,1,1,1952,0,0,0,100,10000,-0.417,0.2855,0.095,27,0,1,1,0,0,19,361,1,0.191,0,0,1,1,9,8,9,8,2,17,9,9,8,4,1,1,1,1,1,27,18,19,17,7,8.688676,5.894938
,3593,"Broomfield, William",1087,101,1989,MI,18,0,0,1956,0,0,0,77,5929,0.257,0.3885,0.579,18,0,0,0,0,0,17,289,1,0.463,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0.130013,0.455544
,3594,"Browder, Glen",15632,101,1989,AL,3,1,1,1989,0,0,0,,,-0.154,0.0225,0.168,7,0,0,0,0,0,1,1,1,0.158,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3595,"Brown, Hank",14803,101,1989,CO,4,0,0,1980,0,0,0,73,5329,0.415,0.5465,0.737,6,0,0,0,1,0,5,25,1,0.284,0,0,0,0,0,0,0,0,0,20,1,1,1,0,2,1,1,1,1,22,2,2,2,1,0.638123,0.313629
,3596,"Brown, George",10573,101,1989,CA,36,1,1,1972,0,0,0,54,2916,-0.506,0.3745,0.184,45,0,0,1,0,0,9,81,1,0.526,0,0,0,0,2,2,1,1,0,15,5,0,0,0,1,0,0,0,0,18,7,1,1,0,1.187968,0.298127
,3597,"Bruce, Terry",15088,101,1989,IL,19,1,1,1984,0,0,0,64,4096,-0.279,0.1475,0.043,22,0,0,0,0,0,3,9,1,0.344,0,0,0,0,3,2,2,2,2,13,2,0,0,0,0,0,0,0,0,16,4,2,2,2,2.255333,0.623004
,3598,"Bryant, John",15013,101,1989,TX,5,1,1,1982,0,0,0,61,3721,-0.366,0.2345,0.044,27,0,0,0,0,1,4,16,1,0.191,0,0,1,1,2,1,1,1,1,23,5,0,0,0,0,0,0,0,0,25,6,1,1,1,1.611865,1.236747
,3599,"Buechner, Jack",15405,101,1989,MO,2,0,0,1986,0,0,0,66,4356,0.321,0.4525,0.643,9,0,0,0,0,1,2,4,1,0.266,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,15,2,0,0,0,0.331736,0.793386
,3600,"Bunning, Jim",15406,101,1989,KY,4,0,0,1986,0,0,0,74,5476,0.504,0.6355,0.826,7,0,0,0,0,0,2,4,1,0.078,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014342,0.079201
,3601,"Burton, Dan",15014,101,1989,IN,6,0,0,1982,0,0,0,73,5329,0.604,0.7355,0.926,10,0,0,0,0,0,4,16,1,0.143,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,13,2,0,0,0,0.303052,0.189121
,3602,"Bustamante, Albert",15089,101,1989,TX,23,1,1,1984,0,0,1,65,4225,-0.385,0.2535,0.063,27,0,0,0,0,0,3,9,0,0,0,0,1,1,0,0,0,0,0,14,3,3,2,0,1,0,0,0,0,15,3,3,2,0,0.854421,0.108512
,3603,"Byron, Beverly",14608,101,1989,MD,6,1,1,1978,1,0,0,75,5625,-0.017,0.1145,0.305,8,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1,1,0,0,0,0,0,13,2,1,1,1,0.711306,2.761938
